atom,x,y,z
O, 3.36226, 8.26525,-5.91843
O,-3.11014,-11.89455,-3.24843
O,-2.95984,-12.64735,-2.19843
O,-0.48496,-9.10895,-8.18843
O,-0.36416,-8.50615,-6.94843
O, 3.72266, 1.18795,10.12157
O, 3.46166, 2.34895,10.63157
O, 8.35740,-5.86605, 4.74157
O, 8.30040,-5.20205, 5.85157
O, 8.10866, 4.83645, 8.58157
O, 7.11746, 5.26735, 9.31157
O,-11.27174,-2.61525, 8.88157
O,-11.18604,-2.79855,10.19157
O,-10.90274, 9.48185,-9.25843
O,-9.67904, 9.31935,-9.65843
O, 2.59456,-7.25665, 8.39157
O, 3.64106,-7.59855, 9.09157
O,-13.53364,-10.47285, 0.06157
O,-14.32964,-10.08705,-0.91843
O, 0.45936,11.13295,11.42157
O,-0.83327,10.82195,11.62157
O,12.51249, 3.55345,11.08157
O,13.69351, 3.20095,11.35157
O, 7.85556, 8.89595,-9.36843
O, 8.25756, 9.53095,-8.29843
O,-10.51264, 8.90515,10.20157
O,-11.37444, 9.42605,11.03157
O, 9.91646,-2.49945,-10.33843
O,11.03516,-2.49435,-9.66843
O,-10.16244,-9.51971,-12.05843
O,-10.56354,-9.13246,-10.89843
O, 7.92466,-12.44715, 3.80157
O, 8.79146,-11.48455, 3.91157
O,-8.95516,-11.22645, 7.62157
O,-8.94139,-12.07425, 8.64157
O, 8.43286,11.03685, 7.14157
O, 8.16386, 9.85965, 6.66157
O, 9.56086,-9.96105,-8.86843
O, 8.82256,-10.32305,-7.83843
O,-0.80185, 0.42140,-1.04197
O, 0.12945, 1.10600,-1.69197
O, 1.00175,-6.33030, 6.35803
O, 1.11675,-7.38230, 7.13803
O, 5.20235,-4.43830, 1.94803
O, 5.09075,-3.14990, 2.24803
O,-3.88165,-4.48560,-2.04197
O,-4.13685,-3.58310,-1.14197
O, 4.13275,-1.89760,-4.85197
O, 4.83675,-2.22670,-3.77197
O, 2.01675, 3.80740, 7.33803
O, 2.77325, 4.80370, 7.73803
O,-5.82035, 0.25970,-2.56197
O,-6.31245, 0.36970,-1.39197
O,-3.07836,-9.46070,-0.86197
O,-2.83392,-9.57820,-2.14197
O, 0.16175, 6.83150, 2.10803
O,-1.09255, 6.97940, 1.76803
O,-5.79325,-4.63830, 7.10803
O,-5.62725,-4.29330, 8.37803
O, 1.01205,-2.29780,12.07803
O, 1.65105,-3.12530,12.91803
O, 0.95835,-7.31810,-7.81197
O, 1.91275,-8.08640,-7.39197
O,-4.30385, 4.40370,10.93803
O,-4.12165, 5.58470,10.49803
O,-0.76485,11.20050, 5.59803
O,-0.97755,10.74280, 6.81803
O,11.29675, 2.07770, 0.71803
O,12.24975, 1.32770, 0.16803
O,-9.53355, 3.04870, 5.57803
O,-10.28045, 2.21070, 5.00803
O,-6.11962,-12.32230, 3.55803
O,-5.77515,-11.54250, 4.59803
O, 7.51645, 4.29270, 9.52803
O, 8.50125, 4.86970,10.19803
O,10.18865,-8.26030, 0.78803
O,11.28725,-7.93780, 0.14803
O,-5.70435, 6.53570,-3.26197
O,-4.49775, 6.84950,-3.02197
O,-3.70725,-6.66460,13.18803
O,-4.24125,-6.86540,14.31803
O,-11.76085,-3.48880,-3.67197
O,-12.91435,-3.89810,-3.25197
O,10.05475,-0.45053, 8.87803
O,11.29175,-0.11197, 8.79803
O, 2.52275,10.76420,-1.44197
O, 2.08275,10.62770,-0.21197
O,-7.52155,-3.88080,12.96803
O,-8.36945,-4.79890,13.06803
O,12.16355,-5.90790, 5.78803
O,12.73805,-7.08920, 5.95803
O, 6.24945, 0.26270,-9.36197
O, 5.73535, 0.69670,-10.50197
O,-6.64675, 0.84940,-8.76197
O,-6.29685,-0.36830,-8.43197
O, 5.89895,-10.35202,11.67803
O, 5.90785,-11.20814,12.61803
O, 0.62025, 4.08460,-10.09197
O, 0.31255, 3.57730,-8.93197
O, 5.19075,11.29630, 8.97803
O, 5.01675, 9.95350, 9.04803
O,-2.44345,10.47170,-5.93197
O,-2.57815,11.16370,-4.76197
O, 6.89368,-9.27100,-6.37197
O, 6.60109,-10.31220,-5.63197
O,11.93480,-0.69630,-6.71197
O,11.01100, 0.01570,-6.11197
O,10.88295, 8.10670, 5.45803
O,10.62825, 9.16670, 6.16803
O,-8.73565,-10.60430,-5.12197
O,-7.85545,-11.59230,-5.10197
O, 1.66675,11.76360,-10.18197
O, 2.03675,10.96100,-9.21197
O,-12.33895, 6.30600,-2.89197
O,-11.33955, 5.71810,-2.28197
O,-9.11835,10.31300, 9.16803
O,-8.61455,10.02020, 7.96803
O,12.58895, 3.10170,-13.34197
O,13.56005, 3.88770,-12.78197
O,12.38155,11.17160, 1.32803
O,11.18983,11.38860, 1.89803
O,-5.93612,12.76350,-10.29197
O,-7.01426,13.43560,-10.08197
O, 7.49360, 8.83421,-7.43197
O, 6.94398, 7.68254,-7.67197
O,-1.45567, 0.52699, 0.68865
O,-1.14337, 0.21379, 1.93865
O, 5.92243,-7.23431,-1.04135
O, 6.17643,-6.84261, 0.22865
O, 0.39653, 0.92079,-8.61135
O, 0.77203, 1.41179,-7.44135
O, 3.09613,-0.33321, 6.19865
O, 3.26363,-0.68221, 7.41865
O,-3.36867,-5.54721, 0.92865
O,-2.71377,-4.45021, 1.27865
O, 7.80453, 1.77679, 3.51865
O, 7.27143, 2.67839, 4.32865
O, 1.07363,-3.17651,-8.83135
O, 0.81033,-2.88311,-7.59135
O, 3.14042, 8.67469, 0.56865
O, 3.78069, 9.75359, 0.53865
O, 5.40013, 3.37349,-7.01135
O, 5.60523, 3.51579,-5.71135
O, 5.25083,-6.00291, 4.52865
O, 5.76363,-7.03121, 5.18865
O,-4.04187, 6.97899, 1.17865
O,-4.74847, 8.05959, 0.85865
O,-3.81677, 6.52549,-4.39135
O,-2.76117, 6.63349,-5.14135
O,11.76543, 5.59779,-2.82135
O,12.16083, 5.70179,-1.64135
O, 3.11393,10.95719,-4.89135
O, 1.85403,11.29329,-5.27135
O, 9.45673,-5.04751,-3.76135
O, 9.07453,-5.66301,-2.69135
O,-8.56457,-0.29421,-2.42135
O,-7.28857,-0.06521,-2.12135
O,10.27743,-1.12801, 5.40865
O,10.81243,-0.31311, 6.26865
O,-6.00957,-3.86521, 4.85865
O,-4.87887,-4.11421, 5.47865
O,-0.47407,-7.53021,-8.68135
O,-0.98127,-8.28481,-7.72135
O, 5.13833, 5.98549, 9.18865
O, 4.89523, 5.46329,10.39865
O,-2.01257,-10.64221, 3.50865
O,-1.34757,-10.26021, 4.57865
O,-2.68827,-0.29021, 9.71865
O,-2.28657,-0.99421,10.79865
O,10.01253, 1.19969,-10.28135
O,10.29923, 0.43199,-9.29135
O,-9.78867, 2.45479, 4.90865
O,-9.41437, 1.25879, 4.54865
O, 6.84423,-5.16191,13.35865
O, 7.38393,-4.11281,13.90865
O,-3.68327, 9.25819,-9.96135
O,-2.45847, 9.00529,-9.62135
O,-9.70197, 0.94779,-7.85135
O,-8.76117, 1.07419,-6.95135
O,-2.22937,10.25769, 6.33865
O,-1.64347, 9.11302, 6.64865
O,-9.85272,-7.36121,-7.38135
O,-10.44039,-7.71121,-6.27135
O, 5.86113,10.38189,-9.22135
O, 6.70853,10.97339,-8.41135
O,-9.25007,-10.67921,-0.72135
O,-8.97447,-11.93921,-0.50135
O, 6.78843,-12.11621, 6.72865
O, 7.88443,-11.51821, 7.22865
O,-10.50157, 6.80989,-7.39135
O,-9.74557, 5.91889,-6.83135
O,-4.41957,-10.79881,-10.66135
O,-4.69857,-10.11141,-9.65135
O,12.69353,12.77459,-2.05135
O,13.31913,11.67469,-2.43135
O,10.70333,10.20979, 8.17865
O,10.20033, 9.16546, 8.78865
O,-7.02849, 5.42449,11.53865
O,-8.15058, 5.90329,12.02865
O,-5.55357,-6.92961,10.85865
O,-6.07557,-5.70203,10.81865
O,-11.46127,-7.25011, 6.12865
O,-12.01037,-7.62271, 7.24865
O, 1.17178,11.48389,11.36865
O, 1.77075,12.61949,11.00865
O,10.99213,-11.33321,-7.86135
O,11.79673,-11.96151,-7.07135
O,-13.01033, 6.46536,10.59865
O,-13.67107, 5.38707,10.56865
O,-12.47907,-6.85121,11.76865
O,-11.45877,-7.62821,11.48865
O, 0.74230, 1.01790,-0.13264
O, 1.15960, 1.62290, 0.95736
O,-6.98830, 0.47650, 0.27736
O,-6.34070, 1.22030, 1.07736
O, 1.89660,-4.04590, 0.23736
O, 1.40550,-3.97550, 1.43736
O,-0.70360,-0.67210,-8.14264
O,-0.52220,-1.78410,-7.43264
O,-4.21573, 4.70220,-3.99264
O,-5.13168, 5.13650,-3.11264
O,-7.43270,-1.77110, 6.07736
O,-6.18370,-1.25810, 6.28736
O,-3.42070,-10.33020,-0.57264
O,-3.78970,-9.86340, 0.60736
O,-8.73051,-8.48610, 0.67736
O,-9.39425,-8.54310, 1.81736
O, 1.88980,-8.45270, 2.06736
O, 2.11480,-9.25270, 3.07736
O,-2.89310, 5.05980, 4.29736
O,-1.81630, 4.39300, 4.02736
O,-10.90025, 5.20848,-3.42264
O,-11.64310, 4.19181,-3.59264
O, 6.46110, 4.72880,-3.63264
O, 6.17850, 4.60270,-2.38264
O,-1.63980,-5.67110, 9.25736
O,-0.94790,-4.60010, 9.67736
O,-1.75310, 8.93280, 0.49736
O,-1.18690, 7.84390, 0.83736
O,-11.55190,-6.58510,-4.65264
O,-10.44180,-7.21310,-4.54264
O, 5.63370,-2.56110,-7.81264
O, 5.48940,-3.31710,-6.77264
O,-4.73570,-9.13021,-6.41264
O,-4.53270,-7.82422,-6.35264
O, 0.88390,-0.30790, 9.55736
O, 1.07189,-0.13650,10.90736
O, 8.00410, 1.01670, 4.70736
O, 7.58660, 1.21520, 5.89736
O,-11.07270,-0.35790,-8.39264
O,-10.08770,-0.11760,-7.53264
O,10.60430, 2.63620, 0.23736
O,11.05030, 3.52140, 1.15736
O,-3.67180,-4.18710,-11.79264
O,-2.58790,-4.06110,-11.05264
O, 6.95470,-7.39100,-0.14264
O, 7.26990,-7.34080, 1.19736
O,-10.45070, 6.92300, 2.76736
O,-9.94770, 6.78260, 3.99736
O, 1.83900, 8.59320, 4.54736
O, 1.20520, 9.79310, 4.64736
O, 1.64371,11.41740,-4.56264
O, 2.47273,11.60590,-5.55264
O,-2.68150, 6.66550, 9.32736
O,-3.49440, 7.74100, 9.26736
O,-6.58360, 3.47390,-11.51264
O,-6.38550, 2.79890,-12.67264
O, 6.12330,-7.69190,-10.90264
O, 6.37710,-7.77330,-9.60264
O,11.05270,-3.76280, 7.35736
O,10.84080,-4.49780, 8.48736
O,-11.11670,-7.05250,-9.63264
O,-12.33740,-7.19630,-9.08264
O, 0.63760, 9.21030,-10.76264
O, 1.53050, 8.37346,-10.25264
O, 5.22750,10.40050, 2.02736
O, 5.48210, 9.86000, 3.17736
O,-11.38230, 8.90580,-7.20264
O,-12.14740, 8.86360,-6.11264
O,-11.75740, 4.98890, 8.90736
O,-10.49180, 5.35690, 9.29736
O,-7.70180,-11.45610, 9.56736
O,-7.61930,-12.65910,10.08736
O,-0.34170,-11.71710,-10.53264
O, 0.28430,-12.17210,-9.43264
O, 5.37830,-9.30530, 9.49736
O, 5.28030,-10.46220,10.06736
O,10.81690,-10.99017, 1.52736
O,10.96410,-10.77210, 2.81736
O, 5.75403, 7.26780,11.94736
O, 6.45698, 7.80180,12.98736
O, 9.62750, 2.65910,-10.39264
O,10.02350, 3.94610,-10.47264
O,10.58730,-12.79310,-6.98264
O,10.67930,-12.58510,-5.73264
O,12.20510,11.89060, 7.10736
O,13.19940,11.33280, 7.81736
O, 0.93036,-1.12107, 0.22768
O, 2.18173,-0.92197,-0.14232
O,-5.84726, 2.56013,-4.87232
O,-6.60606, 3.17013,-3.98232
O,-1.78296, 3.33163,-4.61232
O,-1.55476, 4.01393,-3.54232
O,-6.39589, 2.06573, 4.01768
O,-5.41136, 1.29263, 3.74768
O, 1.87364,-2.91587,-5.11232
O, 1.98234,-2.19212,-6.25232
O, 0.01154, 6.80783,-0.37232
O,-1.06766, 7.10293, 0.32768
O,-2.28106,-8.04037,-1.42232
O,-1.93656,-9.29037,-1.77232
O,-11.22376, 4.08513,-1.39232
O,-10.93276, 2.86613,-1.08232
O,-7.29756,-6.24647,-0.97232
O,-7.34896,-7.04307, 0.07768
O,-13.64416,-2.69067,-0.22232
O,-14.37786,-3.79277,-0.21232
O,-3.58956,-4.94187, 9.04768
O,-3.39216,-6.23887, 9.15768
O,-6.14396, 0.66173,-10.41232
O,-5.95126, 0.10213,-11.59232
O, 5.19318, 0.52583, 4.27768
O, 5.20954, 1.69853, 4.90768
O, 0.00084,-7.68957, 4.53768
O,-1.29406,-7.62537, 4.64768
O,-8.90576,-4.36347, 7.64768
O,-8.94476,-4.38597, 8.92768
O,-11.15450,-0.45411, 6.68768
O,-10.74721, 0.39673, 7.53768
O,-7.37206, 9.59963,-4.59232
O,-6.69846, 9.73343,-3.46232
O, 3.86384,-3.22617, 6.89768
O, 2.58754,-3.24117, 6.75768
O, 3.07564, 9.94613, 5.96768
O, 3.09514,11.06013, 6.67768
O,-1.36996,-5.10217,-9.88232
O,-2.19906,-5.90477,-9.30232
O,12.20944, 4.35913, 4.91768
O,12.38214, 5.21473, 5.95768
O,11.89804,-1.74517,-6.87232
O,13.03144,-1.39487,-6.36232
O,-8.23556,11.91123, 5.90768
O,-8.17266,10.89643, 6.70768
O,-0.48516, 3.40213,11.83768
O, 0.13704, 2.81213,12.84768
O,-3.01646,12.55123, 6.65768
O,-2.50426,12.76813, 7.77768
O,11.44824, 4.72843,-7.60232
O,10.98324, 5.50596,-8.62232
O, 7.65824, 5.06913,-4.35232
O, 7.25524, 4.02313,-3.55232
O, 3.32244,10.46163,-5.50232
O, 4.41384,10.75913,-4.89232
O,-11.71876,-11.06717,-3.47232
O,-11.23176,-11.32877,-2.26232
O,-2.65276,10.72513,-8.62232
O,-3.49226, 9.69013,-8.39232
O,-8.48646, 3.13293,11.93768
O,-9.59366, 2.68893,12.51768
O, 7.35434,-10.09027,-1.55232
O, 7.74914,-11.28337,-1.06232
O, 8.62804,-3.45287,-4.71232
O, 7.73474,-2.80987,-5.52232
O, 8.26524, 8.55313, 2.69768
O, 9.25624, 8.70543, 3.53768
O,-9.79456,-6.45277,-11.14232
O,-9.17196,-6.15277,-9.97232
O,-4.72476,10.93513,-11.43232
O,-5.37196,10.05813,-12.17232
O, 7.46754,-8.23387, 1.96768
O, 6.18024,-8.30587, 2.24768
O, 5.67754, 4.51033,12.50768
O, 4.60564, 4.78453,11.83768
O, 6.54024,-3.07487,12.61768
O, 5.61624,-3.20787,13.43768
O, 5.01113,-9.98427,-10.73232
O, 3.70857,-10.02927,-10.33232
O,-12.54376,11.84623,-11.57232
O,-13.02976,11.56907,-10.34232
O, 9.47654, 8.31513, 9.51768
O, 8.30464, 7.82813, 9.67768
O, 6.04714,-12.09877,11.56768
O, 4.87674,-12.72507,11.78768
O,-0.57574, 1.49090, 0.17521
O,-1.75472, 1.49290, 0.76521
O, 5.21781,-4.08060,-2.28479
O, 5.89381,-3.00960,-2.52479
O, 8.33941, 1.36840,-0.00479
O, 7.39761, 0.87200, 0.74521
O, 5.85791,-5.83970, 0.90521
O, 5.26191,-7.02740, 0.81521
O, 2.55491, 3.30980, 3.25521
O, 3.08449, 2.07480, 3.30521
O,-0.32659,-1.24160,-8.13479
O, 0.06831,-2.04840,-7.14479
O,-5.37659,-3.46810,-1.76479
O,-6.44799,-3.99910,-2.35479
O, 6.77891,-0.22550,-7.96479
O, 6.07191, 0.10931,-9.06479
O,-1.74659,-4.59210, 6.51521
O,-1.47649,-5.08610, 7.67521
O, 2.67847, 2.03600,-9.88479
O, 3.62187, 2.84600,-9.46479
O,-1.04229,-11.44650,-2.22479
O,-1.24629,-12.31240,-1.26479
O,-2.56699, 8.01590,-5.37479
O,-2.74589, 8.13590,-6.61479
O, 6.39401, 1.31760, 7.85521
O, 6.38011, 0.01030, 7.94521
O,-6.14359, 3.10650,-6.01479
O,-6.06649, 1.86701,-5.47479
O,-3.32729,-8.20057, 4.24521
O,-4.09039,-7.42781, 4.98521
O, 4.02291, 9.55690,-0.31479
O, 3.28591, 9.67090, 0.77521
O, 5.91691,-11.11610,-3.32479
O, 7.22191,-11.29710,-3.33479
O, 0.89571,-8.59710,-9.49479
O, 1.77741,-7.92110,-8.73479
O,-8.72209,-0.02910, 0.84521
O,-7.64509, 0.62390, 0.43521
O,-5.44319, 7.68280, 0.59521
O,-6.10139, 8.77740, 0.82521
O, 1.65391, 6.75500,-9.52479
O, 1.56251, 7.32940,-8.38479
O,10.97461, 5.72760,-6.85479
O, 9.83261, 6.07320,-7.45479
O, 7.24571,-8.15610, 6.87521
O, 6.81041,-8.11210, 8.08521
O,11.10811,-8.04630,-9.67479
O,10.93231,-8.50610,-8.44479
O,-3.82449, 2.90190, 8.32521
O,-3.76809, 3.60490, 9.45521
O, 3.80561,-5.34330,11.14521
O, 4.21971,-6.27100,11.95521
O,10.53891,-11.86460, 0.27521
O,10.58991,-12.32940, 1.46521
O,-5.42009,-2.97710,11.50521
O,-5.70009,-4.15410,12.02521
O,-9.56509,-1.29270,-8.24479
O,-10.19509,-0.19160,-7.99479
O,-6.83109, 7.16980, 5.79521
O,-7.19009, 8.42030, 5.62521
O,11.16721, 6.63280, 4.42521
O,11.63601, 7.81870, 4.83521
O,-5.96719,-7.80150,-10.69479
O,-5.36769,-8.21300,-9.55479
O,-12.68179,-4.08560, 6.71521
O,-12.85939,-5.34380, 7.11521
O, 3.03971,12.96160, 8.01521
O, 2.14571,13.80340, 8.53521
O,-9.09369,-8.64420, 5.93521
O,-8.92649,-9.90360, 6.16521
O,-9.41159,-10.51940,-5.91479
O,-9.33379,-9.47520,-5.20479
O,10.83468, 6.39140,12.15521
O,10.88785, 6.99980,13.29521
O,-10.21349, 9.18390,-1.35479
O,-10.10349, 7.88190,-1.04479
O,-12.48219,-1.83810,11.54521
O,-13.65179,-1.26610,11.26521
O,-3.58869, 9.99290,12.13521
O,-4.30329, 9.13700,12.80521
O,-9.67269, 5.59040,13.67521
O,-10.04489, 4.97750,14.76521
O,12.33372,12.40150,-11.94479
O,13.57291,12.72850,-12.26479
O, 9.70081,11.81710,10.01521
O, 9.49721,12.97300,10.67521
O, 1.10338,-0.21926, 0.92816
O, 0.60204, 0.64994, 1.75816
O,-0.31083, 4.96274,-1.89184
O,-0.63303, 5.22724,-0.65184
O,-3.42243,-4.88426,-4.27184
O,-4.09733,-6.01726,-4.19184
O, 0.45817, 0.65514,-8.54184
O, 0.11057, 1.87024,-8.64184
O, 5.85317,-1.97556,-0.84184
O, 5.12367,-2.61676, 0.04816
O,-6.72753, 4.73964,-5.48184
O,-7.74123, 5.52054,-5.72184
O, 2.42047, 5.89104, 2.27816
O, 3.57381, 5.69574, 1.59816
O,-6.67893, 3.19484, 2.93816
O,-7.26573, 3.28934, 4.11816
O, 0.69327,-8.49106, 1.25816
O,-0.15123,-7.59206, 0.71816
O,-8.19768,-4.66426, 2.54816
O,-7.26056,-3.75406, 2.69816
O,-3.20973,11.24394,-4.64184
O,-4.05403,11.41094,-3.67184
O,-2.77153,-4.99519, 5.75816
O,-2.72953,-3.94215, 4.92816
O, 7.93047, 2.76384,-4.38184
O, 8.10947, 3.90424,-3.68184
O,-1.07223,-6.72546,-9.32184
O,-2.06413,-6.08396,-8.68184
O,-7.10554,-4.65926,-10.15184
O,-6.71211,-5.06526,-9.00184
O, 1.54217,-0.28996,10.05816
O, 0.26107,-0.47926, 9.68816
O, 2.25707,-10.30226,-4.76184
O, 2.12507,-11.59056,-4.51184
O,-6.69953, 2.70094,12.96816
O,-7.06953, 2.25294,14.12816
O, 0.58047, 8.38584,-10.54184
O, 0.44147, 7.06384,-10.42184
O,-13.61903, 3.29004, 0.21816
O,-13.71963, 2.31504, 1.04816
O, 7.91697,-3.33269, 7.82816
O, 7.53627,-4.44987, 8.39816
O, 3.62067, 2.78994,12.73816
O, 4.47797, 1.97694,13.27816
O, 0.28137,11.36324, 3.56816
O,-0.00693,11.81974, 4.75816
O, 9.20247,-6.69806,-8.32184
O, 9.75047,-5.78306,-7.56184
O, 7.09207, 9.54384,-6.23184
O, 7.08747, 8.25874,-6.37184
O,-12.35123, 1.74894, 6.77816
O,-12.56793, 2.90494, 6.10816
O,-3.02453, 8.65994, 9.80816
O,-1.70453, 8.76994,10.03816
O,12.47217,-4.46206,-3.12184
O,12.92677,-3.70906,-2.18184
O,-9.73593, 8.72294, 4.41816
O,-9.37203, 8.92794, 5.68816
O, 5.29147,-8.31636, 5.33816
O, 4.55247,-7.37376, 4.88816
O,-7.14523,-12.01996, 0.23816
O,-6.22353,-12.73106, 0.74816
O, 6.94517, 8.11394, 7.13816
O, 7.26717, 9.05574, 8.01816
O,10.40647, 2.56154,-11.26184
O, 9.43757, 3.20794,-10.69184
O,-10.41963,-7.68656, 5.74816
O,-9.47463,-8.36036, 6.36816
O,-10.31740,-5.12106,-10.85184
O,-11.42995,-4.75406,-10.22184
O,10.21447, 9.29004, 2.64816
O,10.67357, 9.90361, 3.70816
O,-3.32153,-12.09336,-10.77184
O,-4.09453,-12.69276,-11.66184
O, 9.12207,-10.76606,-1.28184
O, 8.55537,-11.80006,-0.64184
O,-3.18893,-10.76186, 9.04816
O,-3.66203,-9.53206, 8.91816
O,-12.40375,10.80826,-9.12184
O,-13.53843,10.76038,-8.60184
O,-11.96923,-10.67906,-6.59184
O,-12.26693,-11.67106,-5.76184
O,-11.16823, 7.00944,11.28816
O,-11.74093, 5.94034,11.80816
O, 9.33507,-10.51406,10.75816
O, 8.30637,-11.11706,11.30816
O,-0.96183, 0.04678, 0.39749
O,-1.97583,-0.53982,-0.16251
O, 6.89197, 0.09298,-2.47251
O, 5.64077,-0.20152,-2.27251
O, 5.73987, 2.04368, 4.64749
O, 6.66657, 1.22328, 5.13749
O, 7.81753,-3.10272, 0.68749
O, 8.14785,-2.08012, 1.44749
O, 1.48367, 7.75638,-2.81251
O, 1.19707, 7.00238,-1.77251
O,-1.78273,-2.93162, 6.86749
O,-2.43963,-1.92262, 7.42749
O,-3.05243, 3.24728, 7.12749
O,-3.37893, 2.88348, 5.93749
O,-2.77913, 7.64308, 0.33749
O,-2.67013, 8.89208, 0.13749
O,10.91587, 2.11838, 1.37749
O,11.02487, 1.42738, 2.47749
O, 6.57307, 1.07568,-7.57251
O, 5.61977, 1.66408,-6.92251
O,-4.61643, 5.51438,-1.84251
O,-5.06913, 4.32638,-2.22251
O,-1.74623,10.72338, 3.54749
O,-2.58493, 9.71338, 3.93749
O,-4.91943,-4.11236, 1.96749
O,-6.10143,-4.36679, 1.47749
O, 1.99187,-5.96162,-6.82251
O, 2.41557,-4.90162,-7.54251
O,-0.82673,-4.48742,-5.90251
O,-0.98153,-5.48002,-4.97251
O, 9.81637, 9.26248,-1.45251
O, 8.73817, 8.56308,-1.21251
O,-6.29818, 1.89698,-5.79251
O,-5.22013, 1.29278,-5.49251
O, 9.50887,-0.72462, 9.23749
O, 9.21687, 0.47738, 8.76749
O,-3.47373, 6.59238,-9.15251
O,-4.67026, 6.17838,-8.83251
O, 5.07775, 6.40658,10.91749
O, 5.06812, 5.11908,11.06749
O, 7.06197,11.95638,-5.20251
O, 5.86447,12.20118,-4.70251
O,-1.43423,-10.15222, 2.69749
O,-1.63303,-10.27927, 3.93749
O, 1.63687, 2.38928,-12.97251
O, 0.88287, 3.22508,-12.31251
O, 7.78107,-10.71952, 1.57749
O, 7.26537,-11.96892, 1.76749
O,-13.12193, 0.83738,-9.15251
O,-13.41503, 1.62948,-8.12251
O,-0.31723,-5.52562,10.03749
O,-1.19383,-4.66662, 9.71749
O,-8.86583,-2.31162, 8.19749
O,-9.37883,-3.17362, 9.04749
O,-9.84459,-3.31522,-2.21251
O,-10.18134,-3.61932,-0.93251
O,-6.63843,-9.75672,-2.22251
O,-6.71783,-9.77232,-0.88251
O, 0.13887,-9.29762,-9.18251
O,-1.12413,-9.24662,-9.36251
O, 9.40847, 9.48658, 9.05749
O,10.02467, 9.66778,10.23749
O,-6.45413, 0.66298,-11.53251
O,-6.65893, 0.92218,-10.28251
O,-9.72613, 5.19838, 7.27749
O,-8.95013, 5.62653, 8.30749
O,-9.82313, 9.15808, 5.70749
O,-10.93113, 8.52018, 6.03749
O,10.04107,-9.15882,-5.06251
O,11.22037,-8.78492,-4.63251
O,13.20187,13.21380, 1.56749
O,13.62887,14.26526, 2.17749
O, 5.52117,10.65538,-9.92251
O, 5.32177, 9.39048,-9.76251
O,-1.42063,11.12038,11.93749
O,-2.11153,10.15638,11.34749
O, 8.47488,-7.05172,13.49749
O, 9.36208,-7.75402,14.08749
O,-11.09663, 9.40138,-7.92251
O,-11.33593,10.57738,-7.45251
O,-7.45663,10.81048,-9.73251
O,-7.62163,10.09328,-8.63251
O,-8.77373,-8.01812, 8.00749
O,-8.91763,-8.03062, 9.26749
O,-9.68833,-7.90312,-11.17251
O,-8.97513,-6.83972,-10.97251
O, 0.03146, 1.18662, 0.96095
O, 0.23546, 0.73862, 2.17095
O, 5.11001,-4.23218, 0.65095
O, 5.79589,-3.29168, 1.24095
O,-0.87054,-7.89643,-2.61905
O,-0.14754,-9.06504,-2.84905
O, 7.26146, 2.69202,-1.52905
O, 7.72496, 2.17772,-0.42905
O, 2.07146, 0.10792,-9.33905
O, 2.00726,-0.64338,-8.24905
O,-5.00255, 2.85872,-2.03905
O,-6.12332, 2.70242,-1.35905
O,-8.09164, 0.37712,-3.77905
O,-8.79824, 1.46652,-3.75905
O, 0.54526, 6.44202, 3.37095
O, 1.61166, 5.71852, 3.45095
O,-6.87354,-5.10228, 2.79095
O,-7.17554,-6.36558, 2.47095
O, 3.77036, 7.04522,-4.81905
O, 3.15926, 5.96012,-4.91905
O, 7.70536,-8.18674,-3.85905
O, 7.26176,-8.09606,-2.62905
O, 2.62716,-8.88038,-8.93905
O, 3.34386,-9.33938,-7.95905
O, 3.59496, 0.55692, 7.95095
O, 3.72936, 1.34212, 9.09095
O,-0.13654,-8.42533, 2.99095
O,-1.22754,-7.94572, 3.56095
O,10.41596,-5.02038,-2.04905
O,11.54666,-5.31638,-1.41905
O,-0.34114, 9.28012,-8.30905
O, 0.64446, 9.95232,-8.91905
O,-2.97834,-0.68138, 7.05095
O,-2.98124, 0.55762, 7.52095
O, 8.01906,-6.28538, 4.65095
O, 8.61526,-5.64538, 5.60095
O, 8.03486, 1.84662,-8.67905
O, 7.65976, 0.62662,-8.84905
O,-8.54634,-6.60056,-4.13905
O,-7.99594,-7.47739,-3.32905
O,-4.95134,-1.94278,12.85095
O,-4.89214,-2.11668,14.15095
O,-10.81994,-0.06858, 5.10095
O,-10.07794,-0.54838, 6.13095
O, 4.45016,11.16542, 2.41095
O, 5.15776,11.55142, 3.43095
O,-8.65454, 3.86782,-10.67905
O,-9.78454, 4.22072,-10.02905
O,-7.81834,-9.06638,-9.54905
O,-8.17154,-9.16338,-8.29905
O,-1.33494,-11.28538, 6.15095
O,-2.59114,-11.44738, 6.02095
O,-4.27334, 6.25332, 8.90095
O,-3.60494, 6.85052, 9.89095
O,-5.13744,-13.74698,-1.64905
O,-6.29354,-14.33848,-1.40905
O,-9.80274,-4.91628, 5.82095
O,-10.16704,-5.37718, 6.97095
O,-5.85554,12.77372,-8.01905
O,-4.94854,13.63122,-8.49905
O,11.74406,10.00052,-2.31905
O,11.02736,10.71332,-1.46905
O, 7.63641, 1.90632, 9.09095
O, 7.41777, 0.67402, 9.51095
O, 7.02776,-5.99038,10.90095
O, 8.28246,-5.89638,11.17095
O,-12.08454,-4.96138,-10.47905
O,-12.49854,-3.92038,-9.79905
O, 3.14101, 8.25332,10.01095
O, 3.50275, 9.40322, 9.47095
