atom,x,y,z
O,-0.22628,-1.54098, 2.00708
O,-1.52258,-1.87598, 2.10708
O, 3.51532,-5.58878, 5.58708
O, 3.91032,-5.93768, 6.81708
O,-9.13528, 0.14752,-2.73292
O,-9.10238, 0.34062,-1.44292
O, 4.82712,-5.86438,-0.62292
O, 6.05662,-6.07498,-1.06292
O, 4.45012, 5.10932, 3.43708
O, 3.73772, 4.38902, 4.24708
O,-0.76628, 4.45182,10.20708
O,-0.12848, 3.42912,10.55708
O,-0.67118, 9.46422, 1.52708
O,-0.90628, 8.69712, 2.55708
O,-4.50198,-8.67458, 4.35708
O,-4.05698,-7.77108, 5.22708
O,-4.22398, 1.85292,-6.11292
O,-3.72468, 2.63282,-5.14292
O, 4.40742, 3.82817,-6.45292
O, 3.87972, 4.32329,-5.36292
O, 2.24632,-5.67228,-7.44292
O, 3.40732,-5.11698,-7.77292
O, 0.85332,-1.68708,-7.81292
O, 1.60372,-1.75308,-6.72292
O,-3.46748,-3.78768,11.74708
O,-3.98308,-2.77088,12.37708
O,-6.20698, 7.13022,-4.58292
O,-7.37668, 7.52022,-4.17292
O, 8.69832,-2.75198, 9.08708
O, 8.77932,-1.43498, 9.30708
O, 6.33252, 1.19592,11.05708
O, 5.86482, 1.13924,12.31708
O,-7.32268,-3.82378, 4.51708
O,-7.04968,-2.55198, 4.87708
O,-8.01968, 7.44892, 2.19708
O,-7.57968, 6.22892, 2.11708
O, 6.17632,11.95022, 1.28708
O, 7.04532,12.13522, 2.26708
O,-7.94918,-7.67228,-4.05292
O,-7.68948,-8.12638,-2.84292
O,-10.70548, 3.13342, 5.85708
O,-9.79418, 2.64542, 6.62708
O, 2.02882,-12.41478, 5.94708
O, 1.08912,-12.98478, 6.71708
O,-6.38438, 6.93652,11.30708
O,-6.10868, 7.19472,12.55708
O, 1.62812, 8.69522,-12.26292
O, 0.71402, 9.64842,-12.41292
O,12.70332,-2.76905,-6.81292
O,11.65832,-3.03484,-6.05292
O,11.04702,-9.30788, 0.94708
O,10.58202,-8.72028, 1.98708
O,12.45252, 8.90222,-0.65292
O,12.63192, 8.12622, 0.40708
O,-8.91188,-3.13788,11.51708
O,-9.11658,-3.62088,12.71708
O, 6.66312, 8.36532,10.03708
O, 7.31572, 7.34292,10.38708
O,11.61032, 6.20942,11.07708
O,11.32732, 7.46072,11.45708
O,-12.36168, 7.70922,-6.39292
O,-11.58618, 8.73862,-6.14292
O, 6.47892,-10.84058,-7.22292
O, 6.06692,-9.73834,-6.45292
O, 0.46732,-11.49098,-9.97292
O, 0.63032,-11.70408,-8.72292
O, 8.91562,-7.66668,12.07708
O, 9.48772,-8.43538,12.99708
O,-7.34268,10.89832, 9.50708
O,-6.85768,11.98372,10.07708
O,-8.77628,-8.72338,13.03708
O,-7.86418,-9.66038,13.33708
O,-8.36268,-12.74528,-7.82292
O,-7.54668,-13.66238,-8.14292
O, 0.55310, 0.17843, 2.61304
O, 0.82610, 1.47243, 2.71304
O, 0.08570,-5.24077, 4.98304
O, 0.67520,-5.90547, 6.01304
O, 3.65710, 6.04483,-2.39696
O, 4.19510, 5.68883,-1.23696
O,-3.16760, 7.04213,-0.05696
O,-3.68860, 7.44233,-1.14696
O, 4.82640,-4.08757, 2.62304
O, 4.74790,-5.32257, 3.06304
O, 5.06570,-7.27817,-1.76696
O, 5.18210,-8.54287,-2.19696
O,-3.34520, 4.67143, 8.81304
O,-2.92590, 5.57943, 9.63304
O,-5.25790,-0.46587,-4.89696
O,-5.48590,-1.76517,-5.03696
O, 6.56710, 6.69678, 5.28304
O, 6.35010, 7.12239, 6.49304
O,-2.89640,-8.65467,-3.27696
O,-1.85040,-7.96187,-2.94696
O, 0.02740, 9.61913, 3.90304
O,-1.32930, 9.67683, 3.83304
O, 1.70290,-3.82207,-10.37696
O, 1.63280,-2.73687,-11.11696
O, 7.51410, 2.54089,-5.05696
O, 6.99510, 1.84637,-4.10696
O, 4.29010, 2.39893, 9.67304
O, 4.92880, 3.30943,10.35304
O,-5.11200,-8.69808,10.05304
O,-4.59450,-8.55566,11.24304
O,-0.03150, 1.33830,-9.76696
O,-0.91550, 0.92205,-8.84696
O,-12.06900,-5.57357, 2.67304
O,-12.26480,-6.37147, 3.72304
O, 1.24560,11.78493,-1.27696
O, 1.59260,11.64863,-0.02696
O,-8.74540,-1.18977, 5.20304
O,-7.82190,-1.13437, 4.27304
O,-6.74270,-8.21297, 0.78304
O,-5.59370,-8.61017, 0.36304
O,-11.62360,-4.94857,-2.43696
O,-11.19550,-6.16657,-2.34696
O,-12.41220, 5.36213, 2.63304
O,-12.75260, 4.26853, 3.34304
O,-9.10240,10.07753, 3.53304
O,-9.57980, 9.39493, 4.49304
O,-2.57290,10.48823,10.39304
O,-1.90590,11.00543,11.38304
O,-5.16200,-2.59787,11.28304
O,-4.85210,-2.13287,10.07304
O, 8.61910,-8.94127,-4.83696
O, 9.78210,-8.41537,-4.50696
O, 7.78050,-6.79207,12.71304
O, 8.26390,-5.57117,12.72304
O, 4.61320, 5.87872,-8.67696
O, 3.38300, 6.40825,-8.56696
O,-6.20190, 9.30253,-8.03696
O,-6.50650,10.52053,-7.63696
O, 7.10310,-12.78997, 6.25304
O, 7.07490,-13.14157, 7.47304
O,-8.15390,-0.51997,-9.40696
O,-6.90390,-0.93687,-9.43696
O,12.59810,-5.49417,11.42304
O,13.18910,-6.33877,12.21304
O, 0.14560,-8.78117,-9.62696
O,-0.61600,-7.81117,-9.18696
O, 7.55100,10.27763,-7.03696
O, 6.92830,11.17103,-7.80696
O,-10.87810, 6.09693,-9.97696
O,-11.28510, 5.96293,-8.72696
O,-13.38030,-13.56257,-4.21696
O,-12.94540,-14.56927,-3.43696
O,-12.25590,11.64213,11.08304
O,-12.75890,12.38773,11.98304
O,-0.60109,-0.82453, 1.27912
O,-0.83289,-2.07902, 0.97912
O,-1.54969, 2.89268, 7.10912
O,-0.87939, 3.58918, 7.97912
O, 1.81241,-0.86712,-6.77088
O, 2.45811, 0.18788,-6.30088
O,-9.87219,-2.80592, 1.30912
O,-10.07549,-3.62032, 0.33912
O, 6.90591, 0.80758,-2.50088
O, 5.90891, 1.73488,-2.80088
O, 2.84691,-6.58731,-2.23088
O, 3.03591,-5.40312,-1.63088
O,-0.44709, 1.45398,-6.93088
O,-1.56209, 1.96588,-6.39088
O,-7.32049, 6.71228, 3.80912
O,-6.12959, 6.31708, 3.70912
O, 5.82391,-1.60622,10.88912
O, 5.99991,-2.13122,12.07912
O, 2.62581,-7.84912, 8.49912
O, 1.79001,-6.85312, 8.31912
O,-7.48039,-7.07832, 7.76912
O,-8.54719,-7.74522, 8.25912
O, 8.77631, 2.44698, 1.51912
O,10.00881, 2.31108, 2.02912
O, 9.87391,-5.77992, 4.45912
O,10.65791,-6.20952, 5.38912
O,-4.12969, 7.08728,-4.29088
O,-4.95339, 7.03428,-3.27088
O,-6.66759,-2.68512,-6.16088
O,-6.22559,-2.80812,-4.91088
O,-7.55219,-7.54922,-7.79088
O,-8.89769,-7.34712,-7.89088
O,-8.20709, 5.34188, 8.48912
O,-8.38109, 6.50988, 9.09912
O, 5.69031, 6.33968, 5.58912
O, 5.76541, 5.06078, 5.19912
O, 5.30391, 8.44738,-3.69088
O, 5.98791, 8.85928,-2.65088
O, 1.18081,-12.33882, 3.93912
O, 0.44855,-12.76212, 4.96912
O,-3.70309, 2.04748,13.67912
O,-4.12309, 3.11218,14.23912
O,11.17651,-0.25659, 9.07912
O,10.49981, 0.73114, 9.45912
O,-10.37209, 7.48698,-4.66088
O,-10.08109, 7.71998,-3.39088
O, 2.97411, 8.12408,12.98912
O, 3.82211, 7.13408,12.94912
O,-0.83219,10.77968,-5.61088
O,-0.17249,10.11958,-4.68088
O,-7.98709,-11.73052,-2.19088
O,-9.20909,-11.85342,-2.58088
O,-2.84369,-10.83062, 8.53912
O,-2.09489,-10.93852, 9.63912
O, 9.61101,13.81910,-1.39088
O, 9.18741,14.93190,-1.96088
O,-11.00589, 1.66768,-6.88088
O,-10.49999, 1.11678,-5.81088
O,-0.04099,-6.61842,-12.09088
O,-0.87269,-5.58902,-12.07088
O, 8.76751, 5.16268,-9.11088
O, 8.28811, 5.20898,-7.87088
O, 9.91531,-7.14342,-6.08088
O,10.20571,-5.85332,-5.73088
O,-11.79399,-3.73922,12.00912
O,-12.19899,-4.36572,13.08912
O,-13.06049,-10.20306, 7.43912
O,-12.76969,-10.06170, 8.69912
O, 8.96301,12.97468,-7.37088
O, 8.14311,13.03258,-6.43088
O,12.61881,10.36708, 8.65912
O,12.17521,10.55778, 9.90912
O,-8.70709,10.99978,-8.68088
O,-9.62219,11.38728,-7.79088
O, 1.13075,-1.83010, 1.33406
O, 0.63175,-2.91520, 0.84406
O, 3.78775, 3.31692, 5.51406
O, 4.73115, 4.15342, 5.87406
O,-6.20615,-2.33432, 3.20406
O,-5.63885,-2.57046, 4.45406
O, 6.07505,-1.15380,-2.28594
O, 5.38595,-2.27000,-2.01594
O,-1.68935, 5.97900, 1.13406
O,-0.81385, 5.86930, 2.11406
O, 3.38865,-0.73550,-6.15594
O, 2.47635,-0.37210,-5.21594
O,-8.43555, 1.66020, 1.42406
O,-8.55485, 2.61860, 2.33406
O, 1.23475,-11.07400, 2.90406
O, 1.08275,-11.66383, 4.07406
O,-5.17575, 4.47170,-5.05594
O,-6.00495, 4.70900,-4.03594
O, 3.14085, 8.18660,-2.52594
O, 2.17875, 7.72350,-1.81594
O, 2.17595, 4.44080,-7.48594
O, 2.86575, 4.21000,-6.43594
O, 9.44065, 1.78900, 3.74406
O,10.59375, 2.45610, 3.88406
O, 4.35375,-8.73870, 7.69406
O, 4.20775,-10.02360, 7.75406
O,-4.54485,-5.31750,-4.58594
O,-3.83575,-4.32050,-5.12594
O,-3.42997, 7.73450, 9.34406
O,-4.02211, 8.82190, 9.04406
O,12.01675, 6.98760,-4.64594
O,12.71975, 7.41900,-3.54594
O,-7.91105,-10.46170, 3.53406
O,-9.16325,-10.86100, 3.84406
O, 1.19115,-6.03532,-8.32594
O, 2.28015,-5.49305,-7.87594
O,-7.34125,-0.86510,-6.33594
O,-8.10025,-1.86620,-6.07594
O, 4.03835, 3.67990,10.90406
O, 3.76875, 2.39720,10.69406
O, 7.84005,11.08390, 2.27406
O, 7.00245,11.01320, 3.27406
O, 7.72445,-6.58380,-4.02594
O, 7.16285,-6.68930,-2.85594
O,-2.28125,10.83820,-4.09594
O,-1.13325,10.71965,-3.47594
O,10.64275, 1.11950, 8.17406
O,11.97575, 1.29550, 8.00406
O,-8.60525, 8.73600, 3.58406
O,-9.86225, 9.17400, 3.45406
O, 7.95305,-9.05870, 1.43406
O, 7.80285,-10.30940, 1.06406
O,-5.95215,-3.86180,13.16406
O,-5.23185,-3.29630,14.09406
O, 4.45995,-10.04000,-7.20594
O, 4.87825,-10.44730,-6.08594
O,-0.90325,-10.23950,12.16406
O,-1.26625,-10.87800,13.24406
O,-10.93605,-10.72060,-1.59594
O,-10.87375,-9.72540,-0.76594
O,-11.14935,-8.12250,10.12406
O,-11.53115,-7.82350,11.41406
O,-10.66835,-7.91550,-6.65594
O,-11.69695,-8.19050,-5.95594
O,10.41985, 3.79060,-10.17594
O, 9.76155, 2.67520,-9.86594
O,13.85685, 9.96590, 9.69406
O,14.77295,10.93190, 9.68406
O,10.97475,-1.07710,-10.41594
O,10.22075,-1.61010,-9.53594
O, 4.70245,11.50353,12.13406
O, 3.80265,10.61904,11.96406
O,11.95275,11.80130,-8.62594
O,10.71865,11.48730,-8.25594
O, 0.50160,-1.30761, 1.46037
O, 0.03560,-2.55961, 1.47037
O, 1.10100,-4.47801,-3.08963
O, 1.93020,-4.62441,-2.03963
O, 6.83280, 3.61889, 1.06037
O, 5.91490, 3.12809, 1.86037
O,-0.03680, 6.51419,-2.91963
O,-1.22100, 5.94539,-2.99963
O, 3.23917,-3.26181,10.39037
O, 4.43045,-3.76631,10.41037
O,-4.30210, 7.28929, 3.51037
O,-3.74600, 7.08579, 4.69037
O,-4.97790,-1.32501,-3.97963
O,-4.88080,-1.96721,-2.82963
O, 4.98930, 0.13479,-5.17963
O, 3.83040, 0.14109,-4.52963
O,-0.41140,-6.09521,-7.92963
O,-0.91960,-6.52691,-6.79963
O, 0.72280,-8.67731, 1.74037
O,-0.34300,-8.60741, 0.96037
O, 9.09160,-4.73521, 4.73037
O, 9.87460,-5.40091, 5.59037
O,-6.69780, 0.01899,10.15037
O,-6.10120, 0.92269,10.99037
O,-1.03200,-6.27321, 9.79037
O,-1.13450,-5.80161,10.98037
O, 3.15850, 6.57499, 9.06037
O, 2.28230, 5.57799, 9.11037
O,-10.36240, 3.00199, 4.35037
O,-10.86340, 3.84229, 5.25037
O,10.01990,-0.29321, 8.30037
O,10.71280,-0.49401, 7.20037
O,-1.65410, 0.84799,13.22037
O,-2.31290, 0.06099,14.08037
O,11.29860,-4.65011,-2.62963
O,11.86360,-4.00821,-1.65963
O, 4.35260,10.35059,-1.47963
O, 3.33260,10.44089,-0.59963
O,-5.38090,-7.91211,-1.23963
O,-5.73350,-7.46921,-0.03963
O,-9.73640, 3.82111,-3.30963
O,-10.03340, 5.02781,-3.01963
O,-6.76480,-6.07318, 8.44037
O,-6.61330,-5.95685, 9.72037
O, 6.97860,-8.89901,-6.48963
O, 7.59560,-8.07201,-5.64963
O,-2.72360,11.26089, 5.84037
O,-3.47640,11.73239, 6.80037
O,-1.20200, 6.40299,-10.50963
O,-1.43100, 5.70999,-9.41963
O, 9.78050,11.31529,-0.93963
O,10.20040,11.90369, 0.12037
O,-8.71400,-10.51526, 0.39037
O,-8.52360,-9.57127, 1.27037
O,-1.91780,-11.44691,-7.33963
O,-2.86820,-10.72911,-6.77963
O, 8.94660,-9.56892, 9.74037
O, 8.94760,-8.48548,10.48037
O,-5.94940, 8.98165,-7.50963
O,-5.74940, 7.85889,-6.86963
O, 6.95180, 8.60339,-9.13963
O, 7.46880, 7.99289,-8.08963
O,-9.55240, 4.73019,14.82037
O,-10.83540, 4.99589,15.15037
O,-10.82760,-3.34391,-7.97963
O,-10.09580,-3.95961,-7.06963
O,10.79520,11.05179, 5.25037
O,10.04040, 9.98769, 5.05037
O,-12.89840, 7.07899,10.08037
O,-13.27440, 5.82409, 9.82037
O,-10.66830,-9.93191,-6.22963
O,-11.53790,-10.69931,-5.67963
O,10.71397,-13.18671,-10.49963
O,11.05717,-14.43551,-10.65963
O, 1.03048,-1.22526, 1.62464
O, 1.12228,-0.84886, 2.92464
O, 4.49528, 0.17664,-0.61536
O, 4.89128, 0.78404, 0.45464
O,-5.64302,-3.76576, 3.31464
O,-6.17252,-4.71266, 4.09464
O,-6.65029,-0.84886,-5.98536
O,-7.74404,-0.18496,-5.75536
O, 0.87988,-6.06936, 7.80464
O, 1.48858,-6.42096, 8.89464
O,-1.05552,-8.95596,-1.40536
O,-0.67482,-10.14446,-0.94536
O,-5.21162, 5.03014, 9.55464
O,-5.21512, 4.85394,10.88464
O, 4.00868,-2.57116, 9.59464
O, 2.70248,-2.55446, 9.46464
O,-8.06432,-0.89869,10.04464
O,-7.77432,-1.11608,11.33464
O, 0.47918,-1.34276,-7.81536
O, 0.36118,-0.07786,-8.26536
O, 4.23688, 9.36484,-0.62536
O, 4.19588, 8.43164, 0.34464
O,10.01748, 1.85494,-2.31536
O, 9.45288, 1.63604,-1.15536
O,-2.51552,10.36174, 5.95464
O,-2.04632,11.13444, 6.85464
O,-3.67162, 7.78794,-2.58536
O,-2.83272, 7.99594,-3.57536
O, 4.43238,-8.67676,-4.12536
O, 3.86738,-7.65416,-3.48536
O,-1.85282, 4.32524,13.33464
O,-2.55462, 3.46584,14.06464
O,-11.16062, 1.97634, 4.63464
O,-11.15662, 0.68054, 4.54464
O,-8.38642,-9.22306, 5.57464
O,-9.02262,-9.21306, 6.75464
O,-6.86762,-8.37688,-4.92536
O,-6.59062,-9.58218,-5.11536
O, 7.54038, 6.15234, 4.09464
O, 6.94638, 5.48774, 5.04464
O,12.02918,-2.56267, 1.30464
O,10.93388,-2.83030, 1.91464
O, 6.21338, 4.64485,-8.48536
O, 6.13338, 4.91297,-7.17536
O,-10.83162, 3.82444,-5.51536
O,-11.80162, 4.54514,-5.01536
O, 3.79658,-10.77856, 5.33464
O, 4.80068,-9.91476, 5.70464
O, 7.63938,-8.75701,-1.57536
O, 7.73068,-7.47867,-1.19536
O,11.43168, 5.92454,11.96464
O,12.37888, 5.36244,12.59464
O,-0.98052,-12.21716,-9.49536
O,-1.64352,-12.80816,-8.49536
O,-5.52352,-5.66006,13.15464
O,-4.87062,-5.38606,14.30464
O,10.59908,-8.78436, 2.12464
O, 9.66998,-8.12136, 2.73464
O, 9.24658,-7.92116,-9.32536
O, 9.15338,-8.76256,-8.34536
O, 4.04157,12.24914,12.73464
O, 4.81233,11.85074,13.70464
O,11.47438,-2.85206,-9.75536
O,10.35138,-2.98106,-9.15536
O,10.26788,-9.73816,10.49464
O,10.17918,-11.05106,10.17464
O,-10.77432,13.96536,-0.69536
O,-10.30312,15.07001,-0.19536
O,-4.31662,10.66804,14.47464
O,-4.27962, 9.65194,15.27464
O,-11.28362, 7.57966, 9.31464
O,-10.77262, 6.30467, 9.41464
O,-10.28762,13.44564,-7.71536
O,-9.52662,14.04054,-8.61536
O, 0.03887,-0.88728, 1.57648
O, 0.49287,-1.92908, 2.31648
O,-1.42113, 5.29152, 5.11648
O,-1.79113, 5.01442, 6.41648
O, 2.09237,-0.95828,-3.81352
O, 1.94097,-1.89858,-2.88352
O,-6.63513,-1.78748, 5.68648
O,-5.59213,-2.16248, 6.35648
O,-4.87393, 4.06784,-5.21352
O,-4.16593, 4.33516,-4.15352
O,-5.33753,-8.84858,-0.72352
O,-6.44543,-9.41708,-1.04352
O, 0.22077,-2.34188,-8.94352
O, 0.96347,-2.28368,-7.90352
O, 2.63167,-9.64108,-2.17352
O, 3.27877,-10.71698,-2.51352
O,-9.79213, 5.66852, 4.30648
O,-10.95773, 6.01252, 4.86648
O,-6.74013, 1.71382, 9.76648
O,-6.75983, 1.43742,11.02648
O,-7.75143,-6.01038,-3.61352
O,-8.61333,-5.22978,-3.06352
O, 7.68697,-6.16368,-2.68352
O, 7.77157,-7.31578,-2.10352
O, 8.98797, 1.96682, 0.01648
O, 9.46897, 1.02892, 0.77648
O, 0.58787, 1.34855,11.33648
O, 0.58087, 2.00789,12.47648
O,-3.99043, 9.07016,-5.12352
O,-4.51323, 9.40322,-3.94352
O, 7.00887, 1.66782, 5.52648
O, 5.80587, 2.17262, 5.43648
O, 5.11589, 6.93732, 0.05648
O, 4.50874, 7.60012,-0.88352
O, 8.10417,-6.54238, 1.85648
O, 6.93747,-5.86968, 2.01648
O,-2.76363,-11.98258, 4.11648
O,-3.51113,-11.54518, 5.10648
O, 4.36027, 6.09212, 9.47648
O, 5.40827, 5.78872,10.25648
O,-0.80753, 9.69562,10.53648
O,-1.41763,10.74612,11.04648
O,-8.28673,-2.58508,-6.30352
O,-7.84753,-2.16778,-5.15352
O, 7.18077,-2.20728,13.31648
O, 8.28287,-2.26258,14.05648
O, 2.95687,-7.44119,11.80648
O, 3.71267,-7.24315,12.84648
O, 8.77087, 8.23412,-4.45352
O, 7.38987, 8.29732,-4.51352
O,-10.09543,-6.55104, 8.85648
O,-8.77563,-6.74221, 8.78648
O,11.99687, 2.57902, 9.72648
O,11.08387, 3.53712, 9.50648
O,-0.99623,-10.75668,-7.47352
O,-0.79853,-11.86528,-6.84352
O, 5.52187, 7.82552,-8.41352
O, 5.79877, 6.57752,-8.17352
O,-5.39913,-7.43148,14.05648
O,-6.68653,-7.66348,14.29648
O,-10.01303, 8.11680,-1.63352
O,-9.70553, 7.02336,-2.23352
O, 8.97007,-10.81938,-6.08352
O, 9.34887,-9.61208,-5.52352
O,-9.32513,-12.68308, 5.65648
O,-8.57413,-12.47778, 6.64648
O,-7.36013,10.40152,-9.27352
O,-8.67413,10.45642,-9.14352
O, 7.65847,-12.86928, 8.05648
O, 6.68517,-12.33008, 8.72648
O,-11.77913, 5.81519,-10.22352
O,-10.81813, 5.13468,-9.67352
O,10.68787,-8.58738,-10.03352
O,11.63887,-8.19768,-9.30352
O, 1.97256,-0.74934, 1.32198
O, 2.54156, 0.40396, 1.60198
O,-5.98794, 0.73266, 0.14198
O,-5.35804, 1.69826, 0.81198
O, 2.65846,-7.04034,-1.15802
O, 3.62466,-7.47744,-0.44802
O, 3.62056, 2.23847,-3.15802
O, 2.35356, 2.01133,-3.21802
O,-0.14484, 4.47049, 6.70198
O, 0.12266, 3.15088, 6.65198
O,-2.96654, 7.24424,-1.81802
O,-1.64934, 7.39157,-1.76802
O, 7.20506,-4.45434, 5.07198
O, 6.48906,-4.84304, 4.04198
O, 6.48256, 3.07586, 8.74198
O, 7.74056, 3.11886, 8.54198
O,-5.67004,-2.05584, 9.07198
O,-5.71784,-1.44034, 7.90198
O,-4.41564,-5.86924,-5.69802
O,-5.63204,-6.34824,-5.39802
O,-0.55144,-11.13904, 0.69198
O,-0.47644,-10.75214, 1.96198
O, 9.95056,-0.64654,-1.44802
O,11.23156,-0.45564,-1.75802
O,-6.90174, 7.21366, 8.48198
O,-6.52704, 8.37296, 8.00198
O, 3.27466, 4.46456,-10.38802
O, 2.36746, 5.38616,-10.09802
O, 1.79736,-2.14384,13.07198
O, 1.68506,-1.91954,14.35198
O,-9.79764, 1.72506, 5.19198
O,-10.13004, 0.72556, 5.94198
O, 1.63926,10.38486,-4.85802
O, 2.63176, 9.85086,-4.19802
O,-5.84544, 3.31056,-7.90802
O,-5.68544, 2.57266,-6.81802
O,-8.91724,-0.22694,-7.41802
O,-8.78634,-0.44394,-6.18802
O, 8.79586,-5.08134,-6.05802
O, 7.78396,-5.84214,-6.09802
O,11.08956, 6.54266,-1.73802
O,12.30156, 6.06626,-1.81802
O,-5.29064,-10.70564,-2.67802
O,-5.52884,-10.20374,-1.43802
O, 2.92096,13.97856, 7.18198
O, 1.73886,14.35726, 7.55198
O,-10.73224,-6.40474,-0.85802
O,-10.16224,-5.50224,-0.08802
O, 6.36666, 8.30893, 0.12198
O, 6.98426, 7.49011, 0.98198
O,-3.02744,-8.76504,13.61198
O,-3.88244,-8.40484,14.56198
O,-7.12044, 8.45876,-9.43802
O,-7.31344, 8.76076,-8.18802
O, 0.46016,10.32896,10.68198
O,-0.73624,10.65086,11.09198
O,-6.76544,-10.14834, 7.05198
O,-7.15714,-8.89384, 6.98198
O, 3.77056,-8.60496,-11.01802
O, 4.07356,-9.28164,-9.95802
O, 9.95506, 1.02296,-9.72802
O, 8.69466, 1.34576,-9.43802
O,12.62656, 6.54606,10.20198
O,11.79556, 5.91386,11.02198
O,11.84496,-7.05304,11.58198
O,12.44346,-6.11292,12.28198
O,12.59606, 5.76386,-6.56802
O,13.43696, 6.08786,-5.59802
O,10.86756,-10.79204, 4.49198
O,12.15496,-10.47204, 4.72198
O, 6.94596,10.29696,-9.84802
O, 7.23206, 9.00706,-9.84802
O,-11.29674,-11.25314,13.18198
O,-10.88404,-11.21414,14.42198
O,-1.40988, 0.30087, 0.66861
O,-2.48010,-0.03993, 0.07861
O, 5.34539,-3.01494,-0.13139
O, 5.39639,-3.37207, 1.13861
O, 3.48239, 4.04027, 3.16861
O, 3.18449, 2.94037, 3.89861
O,-3.31452, 5.71397,-3.96139
O,-3.34770, 7.03127,-3.98139
O,-6.13861, 1.34667, 4.82861
O,-6.52471, 2.61947, 4.70861
O,-4.02291,-6.30713,-3.67139
O,-3.85991,-7.58203,-3.83139
O, 5.70969, 6.37227,-4.41139
O, 4.63119, 6.71597,-3.77139
O,-1.45791, 8.07807, 1.40861
O,-2.62481, 7.48608, 1.68861
O, 5.27179, 1.57167,10.34861
O, 3.98929, 1.82897,10.59861
O, 2.66019, 7.37647, 4.68861
O, 1.92289, 6.72717, 5.58861
O, 1.02639,-9.52433, 2.06861
O, 1.80179,-9.10003, 3.05861
O,-3.78371, 2.30707, 8.35861
O,-4.37141, 3.35017, 8.98861
O, 8.10439,-7.02653, 7.29861
O, 8.02039,-7.78143, 8.41861
O,-5.92211,-6.76863, 6.59861
O,-6.48831,-7.13853, 7.71861
O,-9.41721, 0.16387, 0.96861
O,-9.10741, 0.09947, 2.25861
O, 2.39369,-0.49613,-7.50139
O, 2.33279, 0.76837,-7.18139
O,13.08639,-5.09793, 0.97861
O,14.35139,-4.72393, 0.86861
O, 7.85809,-5.05093,-5.02139
O, 7.40509,-5.85193,-4.10139
O,-3.60961,-3.31133,-11.59139
O,-4.11261,-2.54713,-10.66139
O,-5.89761,-10.14473,-0.04139
O,-7.14361,-10.59693,-0.00139
O,-2.91321,11.07327, 9.98861
O,-2.55731,12.34697, 9.58861
O,-0.48051, 3.83557,-10.16139
O,-1.54491, 3.18667,-9.84139
O,10.05639,-10.10693, 2.19861
O, 9.87439,-9.48693, 3.31861
O,-12.85261, 6.18117,-0.15139
O,-13.52561, 7.03737, 0.66861
O, 4.75449,-7.90293,11.29861
O, 5.87419,-7.62293,11.95861
O,-13.43851, 5.63717, 6.24861
O,-14.53991, 5.29057, 6.85861
O, 8.41939, 7.37540,-7.45139
O, 9.07439, 7.83807,-6.41139
O,11.65029,-2.50343,11.38861
O,12.89639,-2.95713,11.29861
O, 7.25739,10.00007,10.52861
O, 6.13739,10.47707,10.82861
O,-7.91351, 1.69457,-9.44139
O,-8.51191, 0.73007,-8.80139
O,-8.36161,13.32907, 5.20861
O,-7.21061,13.78987, 5.51861
O,-14.74561,-7.92653,-7.06139
O,-14.81361,-9.09173,-6.44139
O,-8.39781,13.75807,-5.36139
O,-9.49411,14.26707,-4.88139
O,-3.27371,10.22115,-9.09139
O,-2.54601, 9.09448,-8.95139
O, 5.93979,13.70829,-9.31139
O, 4.64709,13.91435,-8.84139
O,-9.65831,-6.81723,10.72861
O,-8.87581,-7.29323,11.65861
O,-10.79391,13.76917,13.42861
O,-11.75961,14.34597,14.00861
O, 1.72645,-0.41874, 1.68958
O, 2.24485,-1.45294, 2.17958
O,-0.20045,-2.19104,-3.65042
O, 0.81855,-2.57374,-2.87042
O, 1.68185, 4.74106,-3.11042
O, 0.63175, 5.25196,-2.58042
O,-7.07145, 0.07886, 5.37958
O,-7.50445,-0.89294, 6.12958
O,-4.71085,-7.61452, 4.55958
O,-6.05915,-7.53384, 4.48958
O, 7.04155, 5.40696, 4.12958
O, 7.99055, 4.67526, 4.65958
O,-2.48625,-7.06944, 7.70958
O,-1.80705,-8.11184, 7.25958
O, 8.07885,-5.60754,-3.09042
O, 9.22715,-5.20634,-3.53042
O,-6.53145, 2.50106,-7.52042
O,-6.49745, 3.55426,-6.77042
O,-2.84875, 8.55296, 6.12958
O,-3.85915, 8.54656, 6.97958
O,-10.30285, 1.59406, 4.75958
O,-11.57345, 1.46176, 5.22958
O,-4.75306, 9.91516, 1.83958
O,-4.67063,10.47576, 3.01958
O,-0.57218,-11.99534,-0.93042
O, 0.02663,-11.49054, 0.15958
O, 4.62315,-5.28749,10.85958
O, 4.93655,-4.10306,11.40958
O,-0.85665,-2.18408,-8.68042
O,-0.39365,-0.92268,-8.77042
O,-4.93405, 3.05446,11.77958
O,-5.37265, 3.07546,13.04958
O, 6.82535,-3.11735,-7.43042
O, 6.76655,-2.13815,-8.32042
O,-0.33145,10.27296,-6.86042
O,-1.38245,10.11366,-6.11042
O,-10.45695,-6.82174, 0.30958
O,-11.09255,-7.77724, 0.96958
O,-8.35325,-5.53464,-7.76042
O,-9.22165,-4.50964,-7.82042
O, 9.18275, 4.01546,-1.67042
O, 8.58175, 3.61406,-0.57042
O, 5.09265,-10.71814, 5.94958
O, 5.17175,-11.91784, 6.62958
O, 5.95125, 3.59836, 8.99958
O, 6.36935, 2.38736, 9.11958
