atom,x,y,z
O,-3.18857,-4.90926, 3.45271
O,-1.92377,-6.23336,-3.27729
O,-2.11197,-6.49286,-5.76729
O, 3.15373,-1.57026,-6.07729
O, 3.42073,-2.32426,-8.57729
O, 6.13718, 6.33464,-0.55729
O, 6.76553, 4.59824,-2.35729
O, 4.19223, 5.69074, 6.59271
O, 6.12923, 5.65874, 5.04271
O, 1.12383, 9.13374, 4.43271
O, 2.14443, 9.77974, 1.94271
O,-10.48267, 2.59974, 3.41271
O,-10.13427, 3.30544, 1.04271
O, 3.31323,-8.67676, 7.15271
O, 1.79433,-8.52336, 4.96271
O,-2.68557, 9.28174,-3.29729
O,-4.44697, 9.51464,-5.40729
O,-9.91877,-3.29706,-3.88729
O,-9.45227,-3.93576,-6.35729
O,-8.13777, 4.92744,-3.73729
O,-9.51277, 6.43354,-5.56729
O,-0.03577, 4.34504,11.11271
O,-0.74777, 5.51714,13.25271
O,-7.46397, 1.09714,11.08271
O,-7.21777, 0.15624, 8.53271
O,-2.05777,-4.92716,12.98271
O,-2.90877,-4.46486,10.54271
O, 6.49723,-9.82246,-0.53729
O, 6.70223,-8.57626,-2.72729
O,-6.08310,-10.15186, 5.20271
O,-7.00226,-10.67156, 2.69271
O,10.41423,-0.64816, 8.56271
O,10.90223,-1.23046, 5.91271
O,11.85943, 1.87994,-0.78729
O,12.05223, 1.96004,-3.48729
O, 3.21751,11.85384,-2.98729
O, 1.35050,10.52074,-4.42729
O, 4.90123, 7.96744,-6.40729
O, 4.83423, 9.47314,-8.80729
O,11.13123,-1.69456,-4.74729
O, 9.70523,-2.03996,-7.08729
O,-7.53077, 3.67744,-9.73729
O,-7.19067, 1.00794,-9.89729
O,-11.68997,-5.20196, 7.76271
O,-10.80967,-5.91466, 5.29271
O,12.75003,-5.31476, 0.14271
O,12.55003,-6.27876,-2.38729
O, 6.90452,-9.44936, 6.94271
O, 7.90016,-9.39966, 4.40271
O, 4.48923,-5.68656,13.05271
O, 4.58483,-4.79206,10.52271
O,-9.75847,-10.38136,-0.44729
O,-9.06467,-10.89146,-2.83729
O, 5.89910,-10.24366,-6.20729
O, 5.66871,-9.40406,-8.71729
O,-3.96227,12.92824, 8.52271
O,-1.91497,12.16934, 7.10271
O, 8.02873, 6.08874,-9.37729
O, 7.43303, 4.28374,-11.24729
O,-2.08683,-12.47726,-7.52729
O,-1.60587,-11.23426,-9.80729
O,11.33923, 5.26694,10.13271
O,10.67923, 6.50944, 7.92271
O,12.95403, 9.83194, 2.93271
O,11.23463, 9.91664, 0.86271
O,-8.19297,10.68134,10.17271
O,-8.89497,10.70454, 7.57271
O, 5.07430,-13.34506,11.73271
O, 3.65923,-12.09917, 9.90271
O,-11.55977, 5.97984,-10.61729
O,-9.36187, 6.17744,-11.99729
O,-9.94027,-9.03176,13.36271
O,-7.85837,-9.30316,11.85271
O,12.27073,-3.51886,13.48271
O,10.63753,-2.45416,11.68271
O,11.58283,-12.81126,-6.91729
O,11.82843,-11.66756,-9.24729
O,11.74163,-12.33526,12.38271
O, 9.78983,-11.53626,10.87271
O,-0.29126, 0.37589, 1.73459
O, 0.28924,-0.30371,-0.70541
O,-0.33166,-4.01641, 4.58459
O, 0.12474,-5.74291, 2.61459
O, 6.01174,-0.36121, 1.05459
O, 6.96964,-0.52191,-1.44541
O,-5.95026, 4.32879, 0.42459
O,-5.57126, 4.61529,-2.19541
O,-4.84036,-0.46571, 5.82459
O,-5.81646,-0.83451, 3.55459
O, 2.78254, 3.88119, 6.16459
O, 2.71224, 4.29419, 3.63459
O,-2.02046,-1.61771,-5.35541
O, 0.25624,-1.14211,-6.83541
O, 5.60127,-1.24081, 6.04459
O, 7.64602,-1.21281, 4.35459
O,-3.89136, 6.77279, 5.51459
O,-5.15006, 7.67139, 3.35459
O,-3.08916,-6.29871,-1.75541
O,-3.90846,-6.65171,-4.20541
O, 0.64490,-3.11141, 9.62459
O, 1.45202,-4.75901, 7.83459
O, 0.49414, 8.10749,-4.15541
O, 2.60584, 7.68579,-5.61541
O, 6.42674, 2.44809,-5.44541
O, 5.41674, 2.38739,-8.06541
O,-5.77276, 2.28179,-6.31541
O,-7.34766, 1.57309,-8.19541
O,-9.45393,-3.97941, 0.69459
O,-9.15113,-3.28461,-1.75541
O, 6.92134,-8.22021,-0.01541
O, 5.54474,-8.63011,-2.10541
O, 7.78154, 7.49539, 6.30459
O, 9.16754, 6.49969, 4.28459
O,-2.20956, 1.33879,13.18459
O,-2.73586, 1.06729,10.65459
O,-1.63876, 8.71429, 9.74459
O,-1.44386, 9.39529, 7.09459
O, 5.98174,-0.77981,12.14459
O, 4.80224,-0.46881, 9.61459
O,-4.45476,-9.04601, 8.43459
O,-5.50516,-9.08051, 5.98459
O, 0.54774,12.53409, 4.14459
O, 0.89774,12.37119, 1.45459
O,-11.50566, 5.88419, 1.08459
O,-10.76916, 4.53619,-0.91541
O, 9.03075,-5.65681,-4.01541
O,10.27332,-5.04381,-6.29541
O, 3.53214,-5.05601,-9.02541
O, 5.46404,-5.97111,-10.60541
O,-1.59176,-8.02331,-7.52541
O,-0.56456,-7.77961,-9.93541
O,-1.61286,-10.82691,-3.26541
O,-0.01876,-12.04491,-5.08541
O, 1.52934, 5.88962,-9.95541
O, 1.53724, 7.09096,-12.42541
O, 9.76474, 9.09619, 0.67459
O, 9.61374, 9.66289,-1.89541
O,-12.90826,-2.08011, 5.77459
O,-12.35626,-2.40761, 3.31459
O, 4.73774,-11.19001, 6.64459
O, 5.94774,-10.09391, 4.47459
O,-7.54406, 9.33519,-5.43541
O,-7.58426,10.35519,-7.93541
O,-7.28526,-6.80081,-7.84541
O,-7.79536,-5.46181,-10.02541
O,11.27326,-6.91011, 3.47459
O,11.18714,-8.00761, 1.02459
O,10.70504, 2.51709,-7.77541
O,11.63464, 4.77919,-8.45541
O,-10.77066, 6.39699, 9.98459
O,-10.60956, 4.35989, 8.16459
O,-10.55626,-9.69991,-1.59541
O,-9.86626,-9.59321,-4.14541
O,-9.89359,-1.79571,13.07459
O,-9.01079,-2.36811,10.63459
O,-9.14028,12.60309, 4.87459
O,-8.36218,12.34189, 2.54459
O,-6.85026, 9.15619,12.49459
O,-6.22726, 6.79739,11.78459
O,10.01774, 7.14109,12.48459
O, 9.02774, 6.09949,10.28459
O,13.86004,-8.70911, 8.56459
O,11.56204,-9.01011, 7.11459
O,10.18874,11.47429,-8.06541
O, 7.69474,12.16029,-7.26541
O,11.71404,-3.14301,-10.63541
O,10.53164,-1.94381,-12.66541
O,-4.78526,-11.59371,-10.47541
O,-3.33126,-11.43431,-12.74541
O,-12.17250,-9.12671,-8.59541
O,-12.60129,-9.91771,-11.06541
O, 6.98774,-12.60393,12.93459
O, 6.24774,-11.71779,10.29459
O,-12.05226,11.29119,12.56459
O,-10.57326,11.25719,10.32459
O, 0.06960, 0.56693, 1.69574
O,-0.26340,-0.31627,-0.73426
O,-1.16060, 0.88063, 7.17574
O,-1.82230,-0.22437, 4.88574
O, 4.99526, 2.38483, 1.92574
O, 5.86844, 3.76923,-0.35426
O, 2.20180, 1.74273, 8.59574
O, 2.63330, 1.10733, 6.11574
O,-1.76937, 4.51343,-4.67426
O,-2.08261, 5.52847,-7.06426
O, 0.40680, 9.23303, 3.19574
O,-0.65970, 7.72733, 1.30574
O, 5.99460,-0.84577,-5.67426
O, 3.47660,-1.08407,-6.53426
O,-1.86240,-2.98437,-7.17426
O,-4.38840,-2.31037,-6.78426
O,-4.87330,-7.51057, 0.99574
O,-4.02720,-8.89877,-0.97426
O, 1.83960,-8.86927,-2.62426
O, 2.72360,-6.57757,-2.29426
O,-9.15740,-2.71837, 1.23574
O,-8.38210,-2.56037,-1.33426
O,10.26920,-0.98407, 4.46574
O, 9.90610,-0.24797, 1.87574
O,-2.31740,-7.14787, 7.55574
O,-1.39040,-6.98127, 5.11574
O,-8.26824, 5.45473, 2.97574
O,-6.03078, 6.64093, 2.59574
O,-5.43350, 2.91723,-6.58426
O,-7.28340, 2.87123,-8.61426
O, 6.56710,-6.73817, 7.75574
O, 5.97210,-5.39547, 5.56574
O, 5.32010, 6.65123, 9.02574
O, 6.84730, 7.42193, 7.12574
O, 5.13070,10.15923, 0.82574
O, 5.46160,11.63033,-1.40426
O,-11.07140, 1.61143,-0.06426
O,-11.07440, 3.00683,-2.61426
O, 4.58220, 9.81493,-4.82426
O, 4.67390, 7.35873,-5.97426
O, 7.42660, 2.23753,-7.80426
O, 9.43660, 2.15313,-9.45426
O, 1.55090, 0.27913,13.60574
O, 0.30600,-0.69968,11.32574
O,-7.06619,-3.53787,10.71574
O,-7.32753,-3.37207, 8.00574
O, 9.32680,-5.54771,-6.15426
O, 9.55800,-3.17218,-5.13426
O,11.38210,-5.45917, 5.12574
O,12.05440,-5.33097, 2.50574
O,-0.03990, 4.82883,14.02574
O, 0.19020, 5.31153,11.43574
O, 3.74620,-12.63357, 6.56574
O, 4.25670,-11.51217, 4.12574
O,-7.39540, 2.35393,12.64574
O,-8.49640, 3.05533,10.03574
O, 0.87470,-4.30437,-10.86426
O, 0.12260,-6.42637,-12.19426
O,10.96238, 6.89563, 6.15574
O,10.72891, 7.46063, 3.56574
O,-11.33840, 3.81693, 7.54574
O,-10.09740, 3.58913, 5.44574
O,-3.00881,12.23003, 8.06574
O,-1.95216,10.60533, 6.32574
O, 5.67020,-10.80447,-5.43426
O, 6.21130,-11.10867,-7.96426
O,-6.40550,-10.62477,-3.80426
O,-5.97220,-9.67197,-6.33426
O,-1.91910,11.99213,-7.06426
O,-0.12540,12.85293,-8.55426
O,10.77460,-9.56817, 0.66574
O,11.47060,-8.57427,-1.78426
O,10.33770, 0.17063,12.71574
O,10.19380, 0.48053,10.12574
O,-11.81000,-5.62667,-5.16426
O,-11.83220,-5.90907,-7.85426
O, 9.03660,-8.59007, 9.79574
O,10.83560,-8.60227, 7.95574
O,-11.00840, 9.22193,-4.18426
O,-10.96140, 9.18103,-7.01426
O,-11.56240,10.49533, 1.10574
O,-12.13400,11.74183,-0.96426
O,-8.43960,-6.05437,-10.87426
O,-8.12810,-7.27737,-13.12426
O,-9.60583,-12.21787, 7.00574
O,-9.23442,-11.53117, 4.59574
O, 9.53170,-7.97767,-10.91426
O, 8.70360,-5.85777,-11.96426
O,-6.60080,11.26703,-12.66426
O,-4.05800,10.85863,-12.61426
O, 8.96800, 9.86963,-9.72426
O, 8.96720, 8.14963,-11.75426
O, 6.35510,-11.54657,12.84574
O, 3.96780,-11.42327,11.40574
O,-12.92451, 9.46563,11.04574
O,-10.91589, 9.90763, 9.56574
O,-1.84046,-0.40385, 0.78365
O, 0.66304, 0.30955,-0.45635
O,-3.37654, 1.99965,-4.66635
O,-3.60983, 1.58465,-7.16635
O,-7.75507,-3.55015,-0.42635
O,-5.62084,-2.10915,-1.46635
O,-2.57996,-0.68865, 8.40365
O,-2.40596,-0.88295, 5.64365
O, 3.28776,-0.65165,-4.63635
O, 4.90914,-0.09825,-6.67635
O,-2.17896,-7.88225, 1.38365
O,-2.41996,-6.92995,-0.93635
O, 3.94804, 2.00725, 7.65365
O, 4.92704, 2.47115, 5.07365
O, 1.98704, 4.06385,-4.50635
O, 1.72304, 4.94825,-6.83635
O,-2.01826, 8.07285, 1.86365
O,-3.41286, 7.40685,-0.20635
O, 7.09904,-5.43955, 1.32365
O, 5.85644,-5.32945,-0.97635
O, 4.47404,-4.70708, 6.63365
O, 4.78314,-2.69605, 5.03365
O,-9.50726,-1.95015, 4.03365
O,-10.19906,-1.33015, 1.64365
O,-1.11356,-6.86685, 7.62365
O,-0.29456,-7.04935, 5.07365
O, 0.50924, 2.82615,10.55365
O,-1.41556, 4.16405, 9.15365
O,-8.04268,-3.25715,-5.74635
O,-9.56438,-3.02815,-8.00635
O,-4.39777,-6.04425,-8.43635
O,-1.81291,-5.90325,-8.66635
O, 6.09354, 8.99885, 2.42365
O, 5.53134, 6.85485, 0.97365
O,-7.63286, 7.19765, 7.05365
O,-6.60396, 8.16895, 4.84365
O,-11.18496, 5.97025,-1.90635
O,-9.67896, 4.07445,-3.12635
O, 6.58794,-9.37655,-0.19635
O, 5.49314,-11.37565,-1.55635
O,-7.53956, 7.40655,-6.58635
O,-6.06796, 6.72145,-8.62635
O,-0.98741,11.27175,-2.74635
O,-0.63726,11.54855,-5.14635
O,-7.53706,-11.42065, 0.60365
O,-8.28436,-11.78965,-1.80635
O,-10.99336, 7.50235, 1.57365
O,-11.68366, 9.72395, 0.40365
O, 4.72064,-2.67025,-10.01635
O, 3.63714,-3.97575,-12.24635
O,12.11564, 3.86235, 0.26365
O, 9.79504, 3.24405,-0.06635
O,10.77914,-4.06555,-2.07635
O,12.44954,-3.79285,-4.06635
O,-11.99346, 4.48645, 7.39365
O,-11.32036, 4.90285, 4.70365
O,12.75424,-0.41875, 6.89365
O,11.80704,-2.25535, 5.27365
O, 1.84094, 5.36205,-10.30635
O, 3.33724, 5.37135,-12.50635
O, 4.96504,-10.20315,-6.60635
O, 2.88304,-10.85815,-8.07635
O, 8.20704,-10.03975, 5.73365
O, 7.54704,-9.60115, 3.25365
O,-5.69336,-0.97755,13.66365
O,-6.62966,-2.20525,11.52365
O, 3.27004,11.94085, 6.46365
O, 0.97404,11.09685, 5.25365
O,-7.28396,-9.21085,-7.34635
O,-6.76396,-9.15355,-9.97635
O,-5.21456,-10.19235,10.59365
O,-4.22866,-8.20275, 8.96365
O, 9.57744, 7.83435,-2.94635
O, 9.67204, 9.03065,-5.29635
O,-11.55496,-8.68695, 6.57365
O,-9.89596,-8.34375, 4.57365
O,10.40534, 0.52735,-8.16635
O,10.65924, 2.56825,-9.64635
O, 9.95934,-9.62585,-4.45635
O, 9.51794,-9.18575,-6.88635
O,-9.26896, 4.23045,13.62365
O,-9.37696, 5.79585,11.35365
O, 9.91804,-0.54645,13.03365
O,10.46604, 0.41155,10.52365
O,10.60704, 6.10165,10.20365
O, 8.99804, 8.24305,10.86365
O,-4.18096,11.08885,13.98365
O,-2.77446,10.74585,11.68365
O, 4.32434,-12.93165,13.46365
O, 3.59654,-12.14545,10.94365
O,-9.27576,12.27715,-9.01635
O,-11.34926,11.75685,-10.91635
O,11.79096,-7.07065,-10.40635
O,11.08299,-7.26405,-13.10635
O,12.25654,10.73255, 9.41365
O,12.41444,13.09088, 7.97365
O, 0.11493,-1.15985, 1.61480
O,-0.00377, 0.21405,-0.66520
O,-3.06017,-1.25925, 3.82480
O,-5.53217,-1.29385, 2.64480
O, 2.40783,-0.88965,-3.33520
O, 2.34683,-0.63215,-6.03520
O, 1.88803,-5.45865,-0.23520
O, 0.58603,-7.38685,-1.85520
O,-7.73159, 0.86395,-0.88520
O,-5.96744, 0.72975,-2.96520
O,-0.54407, 4.86405, 8.11480
O,-0.20207, 5.82025, 5.79480
O, 7.23943, 4.62095, 0.87480
O, 7.12593, 5.17675,-1.68520
O, 3.58193, 0.00115, 9.82480
O, 3.87963,-0.43035, 7.28480
O,-4.56627, 8.31665, 1.11480
O,-3.24257, 7.04305,-0.58520
O,-7.89217,-4.16955, 2.99480
O,-7.47617,-6.65485, 3.62480
O, 6.33973, 1.53885,-5.48520
O, 7.22103, 1.20905,-7.97520
O, 7.16823,-4.12405,-2.68520
O, 8.55853,-5.37335,-4.66520
O,-8.77267, 2.94925, 4.44480
O,-10.27767, 4.37815, 2.77480
O,-3.19836, 0.90775,10.64480
O,-4.90626, 2.13175, 8.90480
O,-1.16377, 8.56745,-3.34520
O,-2.28697, 8.01565,-5.55520
O, 6.27675,-8.74115, 3.23480
O, 5.00281,-7.16815, 1.55480
O,-6.89087,-7.02146,-3.65520
O,-4.79227,-6.38361,-5.12520
O,-0.72967,-8.58034, 8.86480
O,-0.89657,-7.32744, 6.54480
O,10.23003,-0.53365,-1.13520
O,12.05193,-0.75205,-2.95520
O, 0.47913,-7.11515,-6.09520
O,-0.37907,-8.12115,-8.43520
O,-7.65717, 2.33485,-6.24520
O,-5.95717, 0.43725,-7.08520
O, 7.02228, 6.71885, 7.02480
O, 7.48266, 5.32585, 4.71480
O, 3.82353, 9.28485,-4.68520
O, 3.13103, 8.03355,-7.07520
O, 5.98743,-6.08805, 8.33480
O, 7.09823,-7.48815, 6.30480
O, 0.70483, 0.52525,-10.47520
O, 0.74283,-1.39285,-12.36520
O,10.72983,-2.59125, 4.23480
O,12.17963,-2.98295, 2.12480
O, 3.72183,11.22735, 2.88480
O, 3.38083, 9.80105, 0.55480
O,-4.65117,-12.26715, 0.90480
O,-5.06717,-10.86015,-1.14520
O, 2.93913, 3.36085,13.40480
O, 1.09803, 4.15005,11.73480
O,-10.20377, 7.10285,-3.60520
O,-10.43347, 8.02985,-6.04520
O,-6.75517,-3.23165,-9.77520
O,-5.30517,-3.13365,-11.96520
O, 7.45123,-11.98385,-3.09520
O, 5.98633,-11.72685,-5.37520
O,-4.57077, 8.24185,-8.34520
O,-5.40607,10.22385,-9.99520
O,-7.77027,11.00725, 6.72480
O,-5.35067,10.02935, 5.91480
O, 8.03353,-3.44265,-10.67520
O, 6.86983,-4.67745,-12.91520
O,-3.83537,-8.55315,13.34480
O,-4.66377,-8.92115,10.90480
O,12.88363, 1.47985, 9.76480
O,10.93603, 0.79995, 8.05480
O, 7.76683, 5.93495,-9.18520
O, 8.64983, 7.53215,-11.38520
O,-11.97357,-6.81815,-4.85520
O,-10.88407,-7.45915,-7.09520
O,12.49783, 1.15485,-7.31520
O,12.10233, 1.17085,-10.09520
O,-9.89517, 3.92235,12.90480
O,-10.24317, 5.62445,10.71480
O,10.81583,11.89855,-0.81520
O,11.12483,10.03995,-2.50520
O,-2.07397,12.06665,11.83480
O,-0.01907,11.03955,10.43480
O, 6.01733,-8.56085,-10.66520
O, 4.79903,-9.62905,-12.88520
O,-12.10777,-11.69415, 4.85480
O,-11.96957,-12.19315, 2.19480
O,-11.39387,-5.92075,12.42480
O,-11.69837,-4.95845, 9.91480
O,-9.96197,-10.71365,-8.97520
O,-10.31417,-10.28725,-11.59520
O,11.65783,11.96955,10.97480
O,12.61883,11.14495, 8.74480
O,-1.83289, 0.74142, 0.00201
O, 0.67392,-0.12708,-0.18799
O,-1.81088,-2.63458,-1.92799
O,-2.69988,-1.67428,-4.08799
O,-6.14888, 1.87212, 2.70201
O,-6.50118, 0.12272, 0.89201
O,-4.51408, 4.27752,-2.25799
O,-6.84178, 5.03852,-3.53799
O, 4.71052, 5.93182, 0.34201
O, 4.61452, 6.53072,-2.19799
O,-1.81588,-6.12728, 7.28201
O,-1.40688,-4.29318, 5.21201
O, 0.94197, 5.15582,-5.62799
O, 2.01682, 3.53592,-7.63799
O, 7.53092,-2.26968, 1.77201
O, 6.11732,-3.21328,-0.19799
O,-0.51332,-1.02758,-7.87799
O, 1.45322,-2.39948,-9.17799
O,-3.61326, 8.22052,-3.16799
O,-2.11693, 9.46772,-4.93799
O,-5.35398,-8.31466, 0.68201
O,-3.84348,-8.59693,-1.37799
O,-4.10478, 0.59362, 9.92201
O,-5.43448,-0.83058, 8.10201
O,-2.56888, 8.55792, 5.23201
O,-2.04188, 8.22492, 2.50201
O, 7.93512,-1.68178,-3.80799
O, 6.59512,-3.12928,-5.60799
O,-3.54988, 1.60292,-8.91799
O,-4.28788, 2.55082,-11.18799
O,-7.11618,-1.68908,-6.82799
O,-8.43978,-2.79708,-8.80799
O, 5.48532, 0.84852, 8.92201
O, 4.95812,-1.30768, 7.56201
O, 2.51612, 3.97922,10.51201
O, 1.34582, 2.90342, 8.36201
O, 9.16612, 4.04502, 4.07201
O, 7.56312, 3.15262, 2.31201
O, 1.71542,-10.38008,-2.38799
O, 2.80142,-8.34908,-3.74799
O, 4.52102,-8.56188, 7.12201
O, 4.40492,-9.34858, 4.67201
O,10.42518, 0.35292, 2.41201
O,11.52975, 0.78292, 0.20201
O,-4.44288,-8.09348,-6.54799
O,-4.58888,-9.63938,-8.47799
O,-3.71798, 5.10482,11.54201
O,-5.39728, 4.72242, 9.67201
O,-4.43348,-10.74208, 5.97201
O,-3.19708,-10.87108, 3.59201
O,-8.72868,-9.45808,-0.90799
O,-9.14658,-9.35708,-3.61799
O, 5.61512,-2.61278,-9.16799
O, 6.17212,-3.84618,-11.23799
O, 7.07509,10.17792, 5.43201
O, 6.91119, 9.63092, 2.73201
O,10.47782, 3.09942,-4.31799
O,10.07692, 3.46282,-6.86799
O,-12.57388,-5.77538, 3.67201
O,-11.85658,-6.44608, 1.12201
O,-10.32828,-6.64228, 8.50201
O,-9.41148,-5.47808, 6.37201
O,-11.28888, 9.33822, 0.13201
O,-11.56488, 8.40352,-2.28799
O, 7.09592, 4.61721,-8.68799
O, 6.97072, 4.64812,-11.39799
O,-3.37588,-6.07708,14.19201
O,-2.28188,-6.19158,11.73201
O,10.09622,-6.03378,-4.55799
O,11.27612,-6.59068,-6.79799
O,-10.37608,10.39192, 3.85201
O,-10.00308,12.36892, 1.97201
O,-0.49408,10.36472,-8.80799
O, 1.92162,11.03402,-9.90799
O, 6.51232,-12.98178,-0.22799
O, 6.76102,-12.02998,-2.79799
O, 5.34232,10.68102,10.01201
O, 4.11972, 8.41052, 8.92201
O,-8.74988, 9.96762,-8.79799
O,-8.62918, 9.63632,-11.40799
O,-5.09308,12.14992,11.49201
O,-4.19618,12.65192, 9.09201
O,-11.07588, 9.34282,10.76201
O,-10.34488, 9.80102, 8.38201
O, 8.23342,-10.58748, 9.61201
O, 8.41472,-11.93348, 7.23201
O,-11.96898,-1.41928,13.28201
O,-12.18438,-1.37798,10.83201
O, 9.69562,11.65992,-5.46799
O,10.19572,11.25562,-8.08799
O,12.29212, 4.19052,11.77201
O,10.64012, 4.38902, 9.69201
O, 6.38752,-10.02470,13.28201
O, 5.06342,-8.78765,11.38201
O,-11.40158,-10.32728,13.71201
O,-10.97008,-8.60628,11.67201
O,-0.12029,-1.88393, 0.09313
O,-0.11949, 0.74407,-0.26687
O, 4.73781,-3.66123, 3.48313
O, 5.63411,-3.91313, 1.02313
O,-0.04439,-5.62733,-2.97687
O, 0.30671,-5.54283,-5.62687
O,-3.48079,-4.90465, 2.11313
O,-4.87299,-4.64154,-0.11687
O, 2.76031, 3.52307,-1.15687
O, 2.34546, 5.71407,-2.70687
O, 6.85081,-0.41753,-0.94687
O, 7.14721, 1.82507, 0.31313
O, 4.42641, 2.19117,-4.26687
O, 3.38641, 1.83437,-6.74687
O,-6.77759, 4.03207, 4.36313
O,-5.55959, 2.86007, 2.25313
O, 1.26601, 6.40207, 6.06313
O, 1.18371, 5.95807, 3.57313
O,-0.69389,-1.55533,10.67313
O,-0.85889, 0.23607, 8.70313
O,-3.76459,-4.89383,-7.75687
O,-3.99459,-5.03023,-10.36687
O,-7.27959,-5.19583,-4.75687
O,-9.25059,-5.74173,-6.35687
O, 0.77891,-6.81073, 9.34313
O,-0.60989,-7.85183, 7.32313
O,-9.43659, 1.12287,-0.90687
O,-10.97359, 1.08997,-3.04687
O, 0.18341,-1.84723,-10.19687
O, 2.20041,-2.08143,-11.82687
O, 7.25071,-6.90893,-5.35687
O, 6.10431,-7.14293,-7.98687
O,-7.86380, 1.44447,-6.58687
O,-6.83312, 1.40967,-9.05687
O, 2.95201,-11.47663, 4.17313
O, 1.95991,-11.43033, 1.69313
O,-0.46499,-12.86473,-1.76687
O, 0.31781,-11.58623,-4.01687
O,10.63321,-6.69313, 0.59313
O,10.65711,-6.81393,-2.02687
O,-8.81059,-3.75153, 8.40313
O,-8.11059,-3.29733, 5.76313
O,-3.37589, 8.41969,-5.86687
O,-2.90329, 7.47276,-8.27687
O, 5.68951, 0.37347,11.00313
O, 6.57571,-0.47303, 8.63313
O,-8.60939,-9.48693, 3.24313
O,-6.34639,-8.72393, 2.62313
O, 6.80371, 3.00107,-7.97687
O, 8.62691, 2.76607,-9.72687
O, 5.16441, 8.26787, 6.79313
O, 6.95041, 7.44327, 5.12313
O,-8.19770, 9.12067,-1.75687
O,-6.62746, 7.12597,-2.64687
O,-10.32479, 3.91847, 5.85313
O,-11.08849, 3.32867, 3.54313
O,-6.61502,12.23157, 1.63313
O,-5.02996,12.23607,-0.34687
O,-5.53499, 5.81037,11.31313
O,-4.75329, 6.59487, 8.68313
O,-7.58669, 0.93807,11.84313
O,-8.15209,-0.23113, 9.49313
O,10.39041, 6.97027,-3.35687
O,11.38641, 6.74447,-5.83687
O, 3.61951,-6.11346,12.73313
O, 4.52651,-7.93320,10.77313
O, 5.81441, 6.61337,11.90313
O, 3.44441, 6.78737,10.61313
O,10.10541, 9.68927, 0.78313
O, 8.47241,11.63287, 0.01313
O, 4.81401,11.76347,-6.80687
O, 4.66561,10.49217,-9.22687
O,11.90871,-4.42123,-8.79687
O,11.60451,-3.91903,-11.31687
O,12.36741,-4.70353,10.42313
O,11.67971,-4.55083, 7.74313
O, 7.38891,-12.85483, 8.31313
O, 7.11511,-11.85453, 6.01313
O,-10.60199,-12.41493, 0.48313
O,-11.17509,-11.61993,-1.99687
O,-9.07259, 4.76457,-10.26687
O,-9.73059, 6.52927,-12.15687
O,-7.91622,10.68957,-5.62687
O,-6.91680,12.16347,-7.82687
O,10.67991, 6.83667,10.31313
O,11.81351, 5.31947, 8.28313
O,-0.81069,11.05757,11.91313
O,-0.11409,11.05877, 9.27313
O,-10.24659,-13.14003, 7.82313
O,-10.29859,-11.75863, 5.41313
O,-4.03029,-12.67683,13.29313
O,-5.48749,-12.17953,11.09313
O,10.41291,-12.50273,11.29313
O,11.13581,-11.66943, 8.89313
O,-11.67919,11.09607,-7.32687
O,-12.62919,12.05007,-9.71687
O,-0.36690,-0.52338, 1.68227
O,-0.03250, 0.38742,-0.75773
O,-3.03340,-3.57928, 2.77227
O,-3.44640,-3.72368, 0.16227
O,-0.42140, 2.72542, 4.99227
O,-1.89445, 3.94342, 3.29227
O, 6.89100,-1.69028, 0.97227
O, 6.58900,-0.10598,-1.14773
O, 4.77600,-0.37698, 7.56227
O, 3.15800,-0.18598, 5.48227
O, 1.52850,-7.79558, 5.09227
O, 1.97810,-6.94478, 2.70227
O, 1.50000, 6.61942,-1.63773
O, 2.26400, 6.86622,-4.09773
O, 3.40800, 3.68942,-5.86773
O, 3.72200, 2.07442,-8.04773
O, 6.99800,-6.08308,-0.85773
O, 7.79500,-5.67868,-3.44773
O, 2.11820,-8.89658,-1.21773
O, 2.50360,-7.81658,-3.50773
O,-3.84120, 3.59342,-5.61773
O,-4.06030, 3.81542,-8.27773
O,-7.43970, 1.86182, 7.50227
O,-5.83070, 0.57982, 5.71227
O,-9.67130,-2.82058, 0.50227
O,-10.91110,-1.49558,-1.49773
O, 1.87160, 2.78212,10.26227
O, 0.05270, 4.64772, 9.26227
O,-6.52710,-6.02828,-2.93773
O,-7.48770,-7.16238,-5.19773
O, 3.20600,-4.37988,-7.16773
O, 2.41530,-6.07328,-9.18773
O,-3.13760,-1.18388,-9.68773
O,-1.30290,-2.19808,-11.24773
O,-8.89660,-6.22038, 2.85227
O,-8.77880,-8.65348, 2.25227
O,-0.16410,-6.71748,11.59227
O, 0.01880,-6.09188, 9.05227
O,-2.26700,10.93392, 1.28227
O,-1.42100,12.50012,-0.62773
O,-2.49470,-10.28068, 7.90227
O,-3.77600,-9.94498, 5.42227
O, 9.76790, 6.58402, 4.33227
O, 9.07040, 6.42042, 1.81227
O, 5.69200, 9.08422, 6.18227
O, 5.55800, 9.33462, 3.47227
O,-8.94820, 0.30592,-7.07773
O,-8.44163,-1.46418,-8.88773
O,-7.30700, 8.92172,-2.14773
O,-7.24400, 6.70302,-3.38773
O,11.93630, 2.49152,-2.83773
O,10.62510, 3.33572,-4.99773
O, 3.44100,10.99812,-1.98773
O, 4.61500,10.84492,-4.24773
O,-6.65710, 9.41642, 6.13227
O,-6.81890, 9.15242, 3.38227
O, 8.15200, 1.32982,10.65227
